graph_index,graph,n,initialization,editsWeight,usedIterations,actualPlateau,time,solved,solution_cost,time_exact,ratio
81,bio-nr-81-size-23,23,trivial,1916,3,0,0.3347641322761774,True,1916,0.0019629720000000003,1.0
82,bio-nr-82-size-11,11,trivial,0,2,0,0.17054006457328796,True,0,0.000264305,1.0
83,bio-nr-83-size-14,14,trivial,80,3,0,0.20465604029595846,True,80,0.0008201489999999999,1.0
84,bio-nr-84-size-25,25,trivial,164,3,0,0.2566529437899589,True,164,0.0015027439999999999,1.0
85,bio-nr-85-size-50,50,trivial,8755,5,0,1.2993807904422283,True,8755,5.727027406,1.0
86,bio-nr-86-size-16,16,trivial,100,3,0,0.2298038452863693,True,100,0.001295608,1.0
87,bio-nr-87-size-5,5,trivial,0,3,0,0.1561709214001894,True,0,0.00020397299999999998,1.0
88,bio-nr-88-size-55,55,random_insert,23224,5,0,1.6659048851579428,True,23224,37.581380341999996,1.0
89,bio-nr-89-size-329,329,trivial,5470794,7,0,76.3854079414159,False,-1,-1.0,-1.0
90,bio-nr-90-size-1190,1190,random_insert,3072688,5,5,19310.657335910946,-1,-1,-1.0,-1.0
91,bio-nr-91-size-1051,1051,editing,1538346,8,0,234.33027206920084,-1,-1,-1.0,-1.0
92,bio-nr-92-size-194,194,trivial,101251,5,6,1119.7659019380808,False,-1,-1.0,-1.0
93,bio-nr-93-size-114,114,trivial,44765,4,0,4.397870972752571,False,-1,-1.0,-1.0
94,bio-nr-94-size-20,20,trivial,2758,3,0,0.2406919375061989,True,2758,0.00758453,1.0
95,bio-nr-95-size-134,134,trivial,34966,5,0,1.7973319627344608,False,-1,-1.0,-1.0
96,bio-nr-96-size-139,139,editing,184538,4,0,36.12399497069417,False,-1,-1.0,-1.0
97,bio-nr-97-size-116,116,trivial,68587,7,0,4.635934019461273,False,-1,-1.0,-1.0
98,bio-nr-98-size-61,61,trivial,37735,5,0,2.2616689093410964,True,37735,78.966070743,1.0
99,bio-nr-99-size-31,31,editing,8797,5,0,24.838390992954373,True,8797,0.404891964,1.0
100,bio-nr-100-size-49,49,editing,35334,4,0,70.14995394274592,False,-1,100.054123769,-1.0
101,bio-nr-101-size-24,24,trivial,2268,3,0,0.33277994953095913,True,2268,0.002390986,1.0
102,bio-nr-102-size-4,4,trivial,0,2,0,0.1266850158572197,True,0,0.000215516,1.0
103,bio-nr-103-size-11,11,trivial,50,5,2,16.432908130809665,True,50,0.000885478,1.0
104,bio-nr-104-size-112,112,trivial,144015,5,0,7.744242204353213,False,-1,-1.0,-1.0
105,bio-nr-105-size-20,20,trivial,865,2,0,0.19066897220909595,True,865,0.001559614,1.0
106,bio-nr-106-size-21,21,trivial,1546,3,0,0.3213151358067989,True,1546,0.004950517,1.0
107,bio-nr-107-size-12,12,trivial,809,4,0,0.22076093591749668,True,809,0.001117233,1.0
108,bio-nr-108-size-93,93,editing,34697,3,0,16.05686009861529,False,-1,-1.0,-1.0
109,bio-nr-109-size-81,81,trivial,49970,3,0,2.0460300147533417,False,-1,-1.0,-1.0
110,bio-nr-110-size-25,25,trivial,6586,3,0,0.35341992042958736,True,6586,0.006716967,1.0
111,bio-nr-111-size-78,78,editing,29350,5,0,19.43860691972077,False,-1,-1.0,-1.0
112,bio-nr-112-size-347,347,trivial,3204325,11,0,310.54987898096437,False,-1,-1.0,-1.0
113,bio-nr-113-size-263,263,trivial,1461758,9,0,161.86074307188392,False,-1,-1.0,-1.0
114,bio-nr-114-size-264,264,random_insert,994005,100,8,5700.111312791705,False,-1,-1.0,-1.0
115,bio-nr-115-size-79,79,trivial,37410,5,0,18.965082010254267,False,-1,-1.0,-1.0
116,bio-nr-116-size-152,152,random_insert,169874,4,0,5.186369176954031,False,-1,-1.0,-1.0
117,bio-nr-117-size-95,95,random_insert,84160,3,0,2.1279810462147,False,-1,-1.0,-1.0
118,bio-nr-118-size-204,204,trivial,81627,5,0,30.367272906005386,False,-1,-1.0,-1.0
119,bio-nr-119-size-24,24,trivial,124,3,0,0.3548529930412769,True,124,0.001107172,1.0
120,bio-nr-120-size-38,38,random_insert,8006,3,0,0.6644290406256914,True,8006,2.629574764,1.0
121,bio-nr-121-size-11,11,trivial,0,2,0,5.95894898287952,True,0,0.000306101,1.0
122,bio-nr-122-size-39,39,trivial,6588,3,0,17.205885844305158,True,6588,0.997130947,1.0
123,bio-nr-123-size-148,148,trivial,312756,7,0,28.44380703754723,False,-1,-1.0,-1.0
124,bio-nr-124-size-8,8,trivial,0,3,0,0.18857093527913094,True,0,0.000253134,1.0
125,bio-nr-125-size-42,42,trivial,16809,3,0,0.6188121624290943,True,16809,2.794073521,1.0
126,bio-nr-126-size-3,3,trivial,0,2,0,0.12778094969689846,True,0,0.000209798,1.0
127,bio-nr-127-size-275,275,trivial,1002492,7,0,78.97509587928653,False,-1,-1.0,-1.0
128,bio-nr-128-size-8,8,trivial,27,4,0,24.985902942717075,True,27,0.0007771560000000001,1.0
129,bio-nr-129-size-52,52,trivial,13527,5,0,1.4792371075600386,True,13527,17.541762299000002,1.0
130,bio-nr-130-size-289,289,asc_degree_insert,1069501,4,0,54.33097900822761,False,-1,-1.0,-1.0
131,bio-nr-131-size-18,18,trivial,3732,3,0,0.2612830139696598,True,3732,0.011444987,1.0
132,bio-nr-132-size-56,56,trivial,14154,4,0,1.3318711426109076,True,14154,11.30950941,1.0
133,bio-nr-133-size-69,69,random_insert,20550,3,0,1.662618014961481,False,-1,-1.0,-1.0
134,bio-nr-134-size-9,9,trivial,86,2,0,0.16305595636367798,True,86,0.0007755819999999999,1.0
135,bio-nr-135-size-130,130,trivial,7724,4,0,2.7046450413763523,False,-1,-1.0,-1.0
136,bio-nr-136-size-18,18,trivial,1138,3,0,0.2680609468370676,True,1138,0.00229012,1.0
137,bio-nr-137-size-31,31,trivial,554,3,0,0.44916896149516106,True,554,0.001641052,1.0
138,bio-nr-138-size-44,44,trivial,13363,4,0,0.9583421051502228,True,13363,3.37916384,1.0
139,bio-nr-139-size-28,28,random_insert,7908,3,0,0.3731688484549521,True,7908,0.089433836,1.0
140,bio-nr-140-size-7,7,trivial,245,3,0,0.1596938818693161,True,245,0.001351767,1.0
141,bio-nr-141-size-12,12,trivial,0,3,0,0.22966996766626835,True,0,0.000281061,1.0
142,bio-nr-142-size-57,57,trivial,0,3,0,1.1608880013227465,True,0,0.002029984,1.0
143,bio-nr-143-size-533,533,editing,577931,8,0,117.96050192788245,False,-1,-1.0,-1.0
144,bio-nr-144-size-58,58,trivial,2456,4,0,1.5133088454604149,True,2456,0.013291883999999999,1.0
145,bio-nr-145-size-40,40,trivial,13086,5,4,88.74578005634248,True,13086,1.536945781,1.0
146,bio-nr-146-size-114,114,trivial,17413,4,0,2.8033750131726265,False,-1,-1.0,-1.0
147,bio-nr-147-size-64,64,trivial,20022,3,0,0.9470689110457896,True,20022,92.63529221,1.0
148,bio-nr-148-size-68,68,trivial,14907,4,0,2.0327540114521985,True,14907,0.818948243,1.0
149,bio-nr-149-size-29,29,trivial,7926,4,0,0.4324750043451786,True,7926,0.068188124,1.0
150,bio-nr-150-size-60,60,asc_degree_insert,10884,5,2,242.61722806841132,True,10884,0.865814036,1.0
151,bio-nr-151-size-79,79,trivial,96053,5,0,2.151133958250284,False,-1,-1.0,-1.0
152,bio-nr-152-size-43,43,trivial,9790,5,0,0.97572710365057,True,9790,0.654828173,1.0
153,bio-nr-153-size-10,10,trivial,187,3,0,0.19456702284514904,True,187,0.0008608660000000001,1.0
154,bio-nr-154-size-27,27,trivial,2661,3,0,0.3868381027132273,True,2661,0.013048363,1.0
155,bio-nr-155-size-94,94,editing,25698,4,1,24.18192289769649,False,-1,-1.0,-1.0
156,bio-nr-156-size-48,48,trivial,1185,3,0,0.8732581045478582,True,1185,0.013317151000000001,1.0
157,bio-nr-157-size-61,61,editing,18530,7,0,46.72533716075122,False,-1,100.08445095,-1.0
158,bio-nr-158-size-17,17,trivial,0,3,0,0.2876159269362688,True,0,0.000341384,1.0
159,bio-nr-159-size-74,74,editing,4169,5,3,614.4856030587108,True,4169,0.030113292000000003,1.0
160,bio-nr-160-size-78,78,trivial,22568,4,0,2.5504410732537512,True,22568,78.598655419,1.0
161,bio-nr-161-size-47,47,editing,4982,4,0,10.375593788921831,True,4982,0.048024940999999995,1.0
162,bio-nr-162-size-63,63,trivial,56188,4,0,1.2175000738352535,False,-1,100.16853610700001,-1.0
163,bio-nr-163-size-122,122,trivial,109922,100,4,466.01265808567405,False,-1,-1.0,-1.0
164,bio-nr-164-size-298,298,random_insert,828543,5,4,1884.2825340107086,False,-1,-1.0,-1.0
165,bio-nr-165-size-42,42,trivial,240,3,0,29.229765990749,True,240,0.003976039000000001,1.0
166,bio-nr-166-size-50,50,trivial,82,3,0,35.42915382422507,True,82,0.002715087,1.0
167,bio-nr-167-size-64,64,editing,13972,5,0,16.365059884265065,True,13972,52.71094986399999,1.0
168,bio-nr-168-size-57,57,trivial,4860,4,0,1.4676779974251986,True,4860,0.104015254,1.0
169,bio-nr-169-size-93,93,random_insert,65991,2,0,1.9679490942507984,False,-1,-1.0,-1.0
170,bio-nr-170-size-57,57,random_insert,13081,3,0,0.5155371036380529,True,13081,0.07355579599999999,1.0
171,bio-nr-171-size-89,89,random_insert,10771,3,0,1.2728979345411062,True,10771,0.072895935,1.0
172,bio-nr-172-size-71,71,trivial,3735,2,0,0.8313960861414671,True,3735,67.149805593,1.0
173,bio-nr-173-size-86,86,trivial,50200,4,0,1.3160370290279388,False,-1,-1.0,-1.0
174,bio-nr-174-size-70,70,trivial,13419,3,0,1.2892771046608686,True,13419,0.29678387100000003,1.0
175,bio-nr-175-size-107,107,random_insert,13154,3,0,1.2666848488152027,False,-1,-1.0,-1.0
176,bio-nr-176-size-169,169,editing,37509,4,0,58.624762808904045,False,-1,-1.0,-1.0
177,bio-nr-177-size-97,97,random_insert,60652,4,0,2.021487103775144,False,-1,-1.0,-1.0
178,bio-nr-178-size-6,6,trivial,0,2,0,32.405141042545445,True,0,0.00021333400000000003,1.0
179,bio-nr-179-size-67,67,trivial,2272,4,0,9.667593985795977,True,2272,13.601248617000001,1.0
180,bio-nr-180-size-7,7,trivial,0,3,0,0.19793794490396974,True,0,0.00023945900000000003,1.0
181,bio-nr-181-size-66,66,trivial,14678,3,0,1.237056916579604,True,14678,0.35697095100000004,1.0
182,bio-nr-182-size-39,39,trivial,1733,4,0,0.8116180542856455,True,1733,0.023232986,1.0
183,bio-nr-183-size-47,47,random_insert,20664,2,0,0.6134358700364828,True,20664,14.830938433,1.0
184,bio-nr-184-size-48,48,editing,17282,4,0,52.366420859470956,False,-1,100.038290844,-1.0
185,bio-nr-185-size-52,52,random_insert,90,0,0,0.5836209747940302,True,90,0.0076286109999999996,1.0
186,bio-nr-186-size-78,78,trivial,78087,5,0,2.90647498331964,False,-1,-1.0,-1.0
187,bio-nr-187-size-76,76,random_insert,66532,5,0,3.025487996637821,False,-1,-1.0,-1.0
188,bio-nr-188-size-38,38,trivial,2524,3,0,0.6439220160245895,True,2524,0.005553562,1.0
189,bio-nr-189-size-67,67,editing,25476,3,0,14.936469029635193,True,25476,31.041155969000002,1.0
190,bio-nr-190-size-265,265,random_insert,136145,5,0,48.55805798433722,False,-1,-1.0,-1.0
191,bio-nr-191-size-46,46,trivial,15697,5,0,1.06128491461277,True,15697,8.281344329,1.0
192,bio-nr-192-size-29,29,random_insert,1684,0,0,0.27191382832825184,True,1684,0.005546134,1.0
193,bio-nr-193-size-74,74,trivial,30300,5,0,3.2114400528371334,False,-1,-1.0,-1.0
194,bio-nr-194-size-36,36,trivial,0,3,0,0.5507541354745626,True,0,0.000875731,1.0
195,bio-nr-195-size-71,71,trivial,28469,5,3,342.9567450657487,False,-1,-1.0,-1.0
196,bio-nr-196-size-108,108,random_insert,183937,3,0,3.2796061132103205,False,-1,-1.0,-1.0
197,bio-nr-197-size-59,59,random_insert,46040,2,0,0.921132043004036,True,46040,88.172698335,1.0
198,bio-nr-198-size-113,113,asc_degree_insert,92076,5,0,5.050508072599769,False,-1,-1.0,-1.0
199,bio-nr-199-size-84,84,trivial,21851,5,1,10.86636702530086,False,-1,-1.0,-1.0
200,bio-nr-200-size-179,179,random_insert,168163,5,0,9.715873049572108,False,-1,-1.0,-1.0
201,bio-nr-201-size-22,22,trivial,1950,3,0,0.30071195214986796,True,1950,0.008997793,1.0
202,bio-nr-202-size-14,14,trivial,557,2,0,0.1839559990912676,True,557,0.001140518,1.0
203,bio-nr-203-size-18,18,trivial,428,4,0,0.3219109494239092,True,428,0.00139753,1.0
204,bio-nr-204-size-27,27,trivial,2536,5,4,36.69861098751426,True,2536,0.025414355,1.0
205,bio-nr-205-size-92,92,random_insert,63456,3,0,25.366888847202066,False,-1,-1.0,-1.0
206,bio-nr-206-size-7,7,trivial,260,2,0,0.14977715909481049,True,260,0.000818143,1.0
207,bio-nr-207-size-80,80,trivial,4971,3,0,1.606377074494958,True,4971,0.171873577,1.0
208,bio-nr-208-size-62,62,trivial,714,2,0,0.6227688863873482,True,714,0.030267564,1.0
209,bio-nr-209-size-160,160,random_insert,78262,4,0,2.6130240876227617,False,-1,-1.0,-1.0
210,bio-nr-210-size-128,128,trivial,10868,4,0,3.832181915640831,True,10868,0.737950485,1.0
211,bio-nr-211-size-38,38,trivial,6413,5,0,0.8942200802266598,True,6413,0.002722242,1.0
212,bio-nr-212-size-374,374,trivial,982825,7,0,82.06355804577471,False,-1,-1.0,-1.0
213,bio-nr-213-size-43,43,random_insert,17248,4,0,1.0628248564898968,True,17248,3.446286546,1.0
214,bio-nr-214-size-6,6,trivial,366,2,0,23.13810004852712,True,366,0.0015983120000000002,1.0
215,bio-nr-215-size-106,106,random_insert,16032,2,0,1.1269969400018454,False,-1,-1.0,-1.0
216,-1,-1,-1,-1,-1,-1,-1.0,True,2446,0.062152777,-2.0
217,bio-nr-217-size-4,4,trivial,86,2,0,44.42005092278123,True,86,0.000676336,1.0
218,bio-nr-218-size-260,260,random_insert,217134,4,0,7.2650560177862635,False,-1,-1.0,-1.0
219,bio-nr-219-size-103,103,trivial,6778,4,0,4.019527928903699,False,-1,-1.0,-1.0
220,bio-nr-220-size-62,62,trivial,42085,4,0,1.6040310729295015,True,42085,83.163890454,1.0
221,bio-nr-221-size-17,17,trivial,120,2,0,0.21641398780047894,True,120,0.000924995,1.0
222,bio-nr-222-size-34,34,trivial,801,3,0,0.5300708580762148,True,801,0.001848767,1.0
223,bio-nr-223-size-13,13,trivial,0,2,0,0.18394319340586665,True,0,0.000312681,1.0
224,bio-nr-224-size-18,18,trivial,2159,5,1,0.3806350287050009,True,2159,0.018257352,1.0
225,bio-nr-225-size-71,71,trivial,30000,4,0,24.60872288793325,False,-1,-1.0,-1.0
226,bio-nr-226-size-296,296,random_insert,1362285,4,0,65.12881978414953,False,-1,-1.0,-1.0
227,bio-nr-227-size-211,211,editing,144323,4,0,39.50704005546868,False,-1,-1.0,-1.0
228,bio-nr-228-size-117,117,random_insert,95236,3,0,2.1737890783697367,False,-1,-1.0,-1.0
229,bio-nr-229-size-56,56,editing,21148,4,0,36.947298096492894,False,-1,100.082225905,-1.0
230,bio-nr-230-size-29,29,trivial,2940,5,6,46.370866009965546,True,2940,0.165347983,1.0
231,bio-nr-231-size-20,20,trivial,2407,3,0,0.2717371098697185,True,2407,0.0030368590000000003,1.0
232,bio-nr-232-size-206,206,trivial,95135,4,0,6.5514149609953165,False,-1,-1.0,-1.0
233,bio-nr-233-size-80,80,random_insert,27228,4,0,1.4438978396356106,True,27055,95.198736364,1.0063943818148218
234,bio-nr-234-size-276,276,editing,218889,8,0,52.10723518393935,False,-1,-1.0,-1.0
235,bio-nr-235-size-391,391,random_insert,3090651,5,0,42.90772508829832,False,-1,-1.0,-1.0
236,bio-nr-236-size-5,5,trivial,223,3,0,0.15710294246673584,True,223,0.000649486,1.0
237,bio-nr-237-size-3,3,trivial,0,2,0,0.14656013809144494,True,0,0.000218951,1.0
238,bio-nr-238-size-78,78,editing,15274,3,0,33.24501495808363,True,15274,0.160867844,1.0
239,bio-nr-239-size-1292,1292,random_insert,4610083,100,2,21080.40976477787,-1,-1,-1.0,-1.0
240,bio-nr-240-size-252,252,random_insert,879854,4,0,85.6039710342884,False,-1,-1.0,-1.0
241,bio-nr-241-size-252,252,trivial,722801,100,4,6356.258772080764,False,-1,-1.0,-1.0
242,bio-nr-242-size-48,48,trivial,3408,4,0,1.1041820980608463,True,3408,0.010477751,1.0
243,bio-nr-243-size-41,41,trivial,16519,4,0,0.5895518697798252,True,16519,1.263270841,1.0
244,bio-nr-244-size-10,10,trivial,520,3,0,0.17557991668581965,True,520,0.001111463,1.0
245,bio-nr-245-size-7,7,trivial,0,3,0,0.17196102999150753,True,0,0.000208564,1.0
246,bio-nr-246-size-26,26,trivial,5566,3,0,0.3264190163463354,True,5566,0.038716294,1.0
247,bio-nr-247-size-92,92,trivial,7421,4,0,3.427068004384637,True,7421,0.135634778,1.0
248,bio-nr-248-size-77,77,trivial,22691,5,1,1.428695861250162,False,-1,100.10996685,-1.0
249,bio-nr-249-size-4,4,trivial,0,3,0,0.14077499508857727,True,0,0.000223732,1.0
250,bio-nr-250-size-7,7,trivial,201,3,0,0.15817908570170405,True,201,0.000797793,1.0
251,bio-nr-251-size-46,46,random_insert,15728,3,0,0.6915959529578686,True,15728,4.2629340860000005,1.0
252,bio-nr-252-size-449,449,random_insert,464390,5,0,18.51896592415869,False,-1,-1.0,-1.0
253,bio-nr-253-size-25,25,trivial,1276,5,4,50.663339905440814,True,1276,0.005380495,1.0
254,bio-nr-254-size-4,4,trivial,0,2,0,0.15348405577242374,True,0,0.000219775,1.0
255,bio-nr-255-size-11,11,trivial,337,2,0,0.1533071044832468,True,337,0.0009465060000000001,1.0
256,bio-nr-256-size-119,119,editing,145902,5,0,56.658743880689144,False,-1,-1.0,-1.0
257,bio-nr-257-size-4,4,trivial,0,2,0,0.1367300283163786,True,0,0.000237509,1.0
258,bio-nr-258-size-5,5,trivial,0,2,0,0.15422911383211613,True,0,0.000249469,1.0
259,bio-nr-259-size-5,5,trivial,0,3,0,0.14951196499168873,True,0,0.00024146400000000002,1.0
260,bio-nr-260-size-55,55,trivial,44698,5,0,34.84167298302055,True,44698,46.263751431,1.0
261,bio-nr-261-size-28,28,random_insert,3109,2,0,0.34513091668486595,True,3109,0.148341153,1.0
262,bio-nr-262-size-20,20,trivial,0,3,0,0.3098549786955118,True,0,0.000418221,1.0
263,bio-nr-263-size-186,186,trivial,137968,5,0,10.396389057859775,False,-1,-1.0,-1.0
264,bio-nr-264-size-11,11,trivial,0,3,0,0.22168410941958427,True,0,0.000285322,1.0
265,bio-nr-265-size-11,11,trivial,25,3,0,0.1946368720382452,True,25,0.000907681,1.0
266,bio-nr-266-size-101,101,trivial,134280,7,0,28.0760379973799,False,-1,-1.0,-1.0
267,bio-nr-267-size-105,105,trivial,93840,5,0,10.198709089308977,False,-1,-1.0,-1.0
268,bio-nr-268-size-104,104,trivial,43848,5,0,1.537312986329198,False,-1,-1.0,-1.0
269,bio-nr-269-size-86,86,random_insert,76000,0,0,1.195013988763094,True,76000,0.053613148,1.0
270,bio-nr-270-size-62,62,trivial,1941,4,0,1.7528987955302,True,1941,0.015597312,1.0
271,bio-nr-271-size-71,71,trivial,2531,5,1,1.5866579487919807,True,2531,0.037908952,1.0
272,bio-nr-272-size-70,70,trivial,4202,5,0,30.513519886881113,False,-1,-1.0,-1.0
273,bio-nr-273-size-53,53,trivial,4418,4,0,0.7852078415453434,True,4418,11.470700205,1.0
274,bio-nr-274-size-41,41,trivial,13790,4,0,0.5684858188033104,True,13790,1.328605362,1.0
275,bio-nr-275-size-231,231,trivial,138243,5,5,1617.437934037298,False,-1,-1.0,-1.0
276,bio-nr-276-size-11,11,editing,3399,3,0,15.080407029017804,True,3399,0.001473054,1.0
277,bio-nr-277-size-222,222,editing,325008,5,0,25.453767040744424,False,-1,-1.0,-1.0
278,bio-nr-278-size-63,63,random_insert,72942,5,0,2.5082910433411603,False,-1,100.14295852,-1.0
279,bio-nr-279-size-209,209,trivial,837011,4,0,30.69722419604659,False,-1,-1.0,-1.0
280,bio-nr-280-size-41,41,trivial,5,2,0,0.5161699373275042,True,5,0.002187241,1.0
281,bio-nr-281-size-41,41,trivial,4229,5,0,0.5965910386294127,True,4229,0.044629515999999994,1.0
282,bio-nr-282-size-45,45,asc_degree_insert,26258,7,0,1.4074130449444056,True,26258,11.971998388,1.0
283,bio-nr-283-size-91,91,trivial,85488,4,0,2.6402180083096027,False,-1,-1.0,-1.0
284,bio-nr-284-size-14,14,trivial,381,4,0,0.25857100263237953,True,381,0.000996008,1.0
285,bio-nr-285-size-44,44,editing,2943,2,0,35.9795829281211,True,2943,0.130198197,1.0
286,bio-nr-286-size-35,35,editing,8332,5,0,15.628981869667768,True,8332,0.015392177,1.0
287,bio-nr-287-size-8,8,trivial,515,2,0,0.14102202840149405,True,515,0.0007311969999999999,1.0
288,bio-nr-288-size-123,123,random_insert,49337,4,0,3.0547149945050482,False,-1,-1.0,-1.0
289,bio-nr-289-size-55,55,trivial,20227,5,0,0.8752369321882725,True,20227,12.440724825,1.0
290,bio-nr-290-size-3,3,trivial,0,2,0,0.12058881111443046,True,0,0.00019199400000000002,1.0
291,bio-nr-291-size-297,297,editing,82512,5,0,33.68763881735504,False,-1,-1.0,-1.0
292,bio-nr-292-size-59,59,trivial,29988,5,0,37.69716597162185,False,-1,100.09994589600001,-1.0
293,bio-nr-293-size-27,27,trivial,39,3,0,0.4202118143439293,True,39,0.003026033,1.0
294,bio-nr-294-size-62,62,trivial,15,3,0,0.9688930585980416,True,15,0.005537279,1.0
295,bio-nr-295-size-16,16,editing,584,2,0,32.519560074433684,True,584,0.004377466,1.0
296,bio-nr-296-size-25,25,trivial,2113,3,0,0.3672121092677117,True,2113,0.015342307,1.0
297,bio-nr-297-size-18,18,trivial,979,3,0,0.236887950450182,True,979,0.01455017,1.0
298,bio-nr-298-size-68,68,editing,4799,3,0,21.859815809875727,True,4799,71.940163765,1.0
299,bio-nr-299-size-85,85,trivial,65039,3,0,2.147267805412412,False,-1,-1.0,-1.0
300,bio-nr-300-size-15,15,trivial,677,3,0,0.24253991432487965,True,677,0.0013481860000000001,1.0
301,bio-nr-301-size-11,11,trivial,81,2,0,0.1832710113376379,True,81,0.001028318,1.0
302,bio-nr-302-size-15,15,random_insert,2159,2,0,0.1869900152087212,True,2159,0.0026495840000000004,1.0
303,bio-nr-303-size-56,56,editing,59069,5,0,27.824071934446692,True,59069,77.594529265,1.0
304,bio-nr-304-size-11,11,trivial,100,3,0,0.19722408615052692,True,100,0.000816051,1.0
305,bio-nr-305-size-23,23,editing,1835,2,0,9.661862161010504,True,1835,0.006927129000000001,1.0
306,bio-nr-306-size-41,41,trivial,10656,5,0,28.35716889239848,True,10656,1.679889332,1.0
307,bio-nr-307-size-6,6,trivial,726,3,0,0.19083218649029726,True,726,0.000754989,1.0
308,bio-nr-308-size-18,18,trivial,1220,3,0,0.2097259275615216,True,1220,0.004381523,1.0
309,bio-nr-309-size-926,926,random_insert,27661871,9,0,424.14493393152947,False,-1,-1.0,-1.0
310,bio-nr-310-size-5,5,trivial,0,3,0,0.1522270031273365,True,0,0.00022176099999999998,1.0
311,bio-nr-311-size-10,10,trivial,83,4,0,22.859114920720447,True,83,0.0008556039999999999,1.0
312,bio-nr-312-size-102,102,asc_degree_insert,69473,5,0,3.7149148993194094,False,-1,-1.0,-1.0
313,bio-nr-313-size-20,20,trivial,5513,4,0,0.3305850550532341,True,5513,0.004816072,1.0
314,bio-nr-314-size-9,9,trivial,1061,4,0,0.21721585653722286,True,1061,0.000971489,1.0
315,bio-nr-315-size-20,20,trivial,4763,3,0,0.26141712442040443,True,4763,0.0057606509999999994,1.0
316,bio-nr-316-size-30,30,random_insert,7531,2,0,0.2840850502252579,True,7531,0.115076554,1.0
317,bio-nr-317-size-95,95,trivial,40604,5,0,5.197666818276048,False,-1,-1.0,-1.0
318,bio-nr-318-size-74,74,trivial,7501,3,0,0.964842038229108,True,7501,11.070960993,1.0
319,bio-nr-319-size-43,43,trivial,13346,5,0,7.821148028597237,True,13346,2.070635325,1.0
320,bio-nr-320-size-29,29,trivial,4440,3,0,25.648791110143065,True,4440,0.052082366,1.0
321,bio-nr-321-size-320,320,asc_degree_insert,180907,4,0,26.72483306378126,False,-1,-1.0,-1.0
322,bio-nr-322-size-24,24,trivial,1311,4,0,0.4033169243484736,True,1311,0.003982413,1.0
323,bio-nr-323-size-295,295,random_insert,288779,7,1,15.617145923897624,False,-1,-1.0,-1.0
324,bio-nr-324-size-16,16,trivial,579,2,0,0.17849495634436607,True,579,0.001270586,1.0
325,bio-nr-325-size-62,62,trivial,17658,4,0,0.8773310109972954,True,17650,52.793649816999995,1.0004532577903682
326,bio-nr-326-size-6,6,trivial,0,2,0,0.14667492359876633,True,0,0.00021071599999999998,1.0
327,bio-nr-327-size-72,72,random_insert,47901,2,0,1.319736009463668,False,-1,-1.0,-1.0
328,bio-nr-328-size-31,31,trivial,297,3,0,0.4616540390998125,True,297,0.002054463,1.0
329,bio-nr-329-size-29,29,trivial,2776,4,0,31.95919399149716,True,2776,0.003140642,1.0
330,bio-nr-330-size-44,44,trivial,1896,4,0,5.185036920011044,True,1896,0.027671377,1.0
331,bio-nr-331-size-49,49,trivial,52135,5,0,1.63648696616292,True,52135,21.850939638000003,1.0
332,bio-nr-332-size-146,146,trivial,80608,2,0,1.8514120019972324,True,80608,2.9397076060000003,1.0
333,bio-nr-333-size-132,132,trivial,30263,5,0,2.122072037309408,False,-1,-1.0,-1.0
334,bio-nr-334-size-5,5,trivial,8,2,0,0.13633118942379951,True,8,0.000693666,1.0
335,bio-nr-335-size-276,276,trivial,136645,5,1,15.945963095873596,False,-1,-1.0,-1.0
336,bio-nr-336-size-27,27,trivial,5690,5,3,4.508638987317682,True,5690,0.02251511,1.0
337,bio-nr-337-size-7,7,trivial,0,3,0,0.19607087597250936,True,0,0.000252915,1.0
338,bio-nr-338-size-90,90,editing,54830,5,0,16.57654088921845,False,-1,-1.0,-1.0
339,bio-nr-339-size-14,14,trivial,918,2,0,33.14067306928337,True,918,0.0028548790000000003,1.0
340,bio-nr-340-size-49,49,trivial,12518,4,0,1.1397378984838724,True,12518,4.154548215,1.0
341,bio-nr-341-size-7,7,trivial,154,3,0,0.15822192654013634,True,154,0.000708497,1.0
342,bio-nr-342-size-15,15,trivial,3,3,0,26.11351292580366,True,3,0.000912862,1.0
343,bio-nr-343-size-361,361,trivial,630219,8,0,116.08471721410751,False,-1,-1.0,-1.0
344,bio-nr-344-size-15,15,trivial,0,3,0,0.2337989863008261,True,0,0.00030737799999999997,1.0
345,bio-nr-345-size-8,8,trivial,220,2,0,0.1450600102543831,True,220,0.0007299689999999999,1.0
346,bio-nr-346-size-18,18,trivial,1168,4,0,0.26409607380628586,True,1168,0.002011129,1.0
347,bio-nr-347-size-22,22,trivial,5797,3,0,0.29072887264192104,True,5797,0.020576115,1.0
348,bio-nr-348-size-89,89,random_insert,50910,3,0,6.485613994300365,False,-1,-1.0,-1.0
349,bio-nr-349-size-4,4,trivial,0,2,0,0.14509493485093114,True,0,0.000220731,1.0
350,bio-nr-350-size-9,9,trivial,525,3,0,0.18360093235969546,True,525,0.001078781,1.0
351,bio-nr-351-size-15,15,trivial,1941,4,0,0.2963561564683914,True,1941,0.014964678,1.0
352,bio-nr-352-size-202,202,trivial,623,3,0,36.82448505423963,True,623,1.016302671,1.0
353,bio-nr-353-size-4,4,trivial,0,2,0,0.14471588656306267,True,0,0.000204243,1.0
354,bio-nr-354-size-9,9,trivial,135,3,0,29.370503034442663,True,135,0.000754079,1.0
